CodigoExterno,Nombre,Descripcion,Categoria,Estado,Vigencia,Tipo,Organismo,TipoEntidad,Region,Comuna,MontoEstimado,Moneda,FechaPublicacion,FechaCierre,AnioCierre,MesCierreNum,MesCierre,DiasParaCierre,NumeroOferentes,CantidadItems,FuenteFinanciamiento,CantidadReclamos,MontoAdjudicado,ProveedorAdjudicado
1075963-260-LE26,ADQUISICIÓN DE AUDIFONO RETROAURICULAR DIGITAL AVANZADO PARA OPERATIVOS ACRUX Y PLAN DE REFORZAMIENTO,"SE DEBEN ADJUNTAR TODOS LOS ANEXOS CON SUS RESPECTIVAS FIRMAS DEL REPRESENTANTE LEGAL SEGÚN LO INDICADO EN BASES ADMINISTRATIVA ARTICULO N°12 ""DE LA PRESENTACIÓN DE LA PROPUESTA Y REQUISITOS PARA LOS OFERENTES"". ADEMAS, ADJUNTAR LOS ANTECEDENTES LEGALES PARA OFERTAR SEGÚN LO ESTABLECIDO EN EL ARTÍCULO N°13 ""ANTECEDENTES LEGALES PARA OFERTAR"" DE LAS BASES ADMINISTRATIVAS.",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI,Servicio de Salud,Región de Arica y Parinacota,Arica,,CLP,2026-06-02T15:10:00,2026-06-12T17:30:00,2026.0,6.0,Jun,2,,3.0,HOSPITAL JUAN NOE CREVANI,152.0,,
1075963-379-LR25,CONVENIO DE SUMINISTRO FÁRMACO VARIOS Y DE USO OCASIONAL,"CONVENIO DE SUMINISTRO FÁRMACO VARIOS Y DE USO OCASIONAL
SE DEBEN ADJUNTAR TODOS LOS ANEXOS CON SUS RESPECTIVAS FIRMAS DEL REPRESENTANTE LEGAL. SEGÚN LO INDICADO EN BASES ADMINISTRATIVA ART N°13: DE LA PRESENTACIÓN DE LA PROPUESTA.
ADEMÁS, ADJUNTA LA ESCRITURA DE REPRESENTANTE LEGAL DE LA EMPRESA (ACTUALIZADA), CERTIFICADO DE VIGENCIA DE PODERES (CON VIGENCIA DE 3 MESES DESDE SU EMISIÓN), COPIA DE LA BOLETA DE SERIEDAD DE LA OFERTA EN LOS ARCHIVO ADJUNTO Y LA ESCRITURA DE CONSTITUCIÓN DE LA SOCIEDAD ACTUALIZADA EN LA CUAL ESTÁN LOS REPRESENTANTE LEGALES EN EL CASO DE QUE LA BOLETA DE GARANTÍA DE SERIEDAD DE LA OFERTA SEA EN FÍSICO, ÉSTA DEBERÁ SER ENVIADA A LA SIGUIENTE DIRECCIÓN: 18 DE SEPTIEMBRE Nº 1000, ARICA A NOMBRE DE LA SRA. TERESA ROMERO, CR DE ABASTECIMIENTO. ADEMAS, EN EL CASO DE QUE LA BOLETA DE GARANTÍA DE SERIEDAD DE LA OFERTA SEA EMITIDA EN FORMA ELECTRÓNICA, ÉSTA DEBERÁ SER ENVIADA A LOS SIGUIENTES CORREOS: teresa.romero@hjnc.cl, rodrigo.soriano@hjnc.cl, roberto.gutierrez@hjnc.cl, daniela.fernandez@hjnc.cl, herman.geraldo.1@hjnc.cl.",Medicamentos y productos farmacéuticos,Publicada,Vigente,LR,SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI,Servicio de Salud,Región de Arica y Parinacota,Arica,,CLP,2026-05-19T12:07:33.98,2026-06-19T17:30:00,2026.0,6.0,Jun,9,,37.0,Preupuesto Hospital Dr. Juan Noe ,152.0,,
1077195-6-LP26,Habilitación de Laboratorío de Espectrometría,"La Comisión Chilena de Energía nuclear, rewquiere contratar los trabajos de Habilitación de Laboratorio de Espectrometría, ubicado en el Centro de Estudios Nucleares La Reina, Nueva Bilbao 12501, Las Condes, Santiago",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,Comisión Chilena de Energía Nuclear,Otros organismos,Región Metropolitana de Santiago,Santiago,110000000.0,CLP,2026-05-20T14:22:51.427,2026-06-12T14:00:00,2026.0,6.0,Jun,2,,1.0,,17.0,,
1077204-3-L126,"DESARROLLO DE LEVANTAMIENTO TOPOGRÁFICO “PROYECTO VEGAS DE ITATA, COMUNA DE COELEMU, REGIÓN DE ÑUBLE” SERVICIO DE SALUD ÑUBLE","Las presentes Bases Técnicas o Términos de Referencia (TTRR) se refiere al levantamiento Topográfico que se debe elaborar para el proyecto de la futura Posta de Salud Rural de la localidad de Vegas de Itata. El servicio comprenderá el estudio y desarrollo del levantamiento y elaboración plano topográfico y Memoria Técnica. 
Acorde a lo establecido en el Art. 1.4.8. de la OGUC “Para la aplicación de las normas urbanísticas que se relacionen con la superficie, medida y orientación de los desl","Servicios basados en ingeniería, ciencias sociales y tecnología de la información",Publicada,Vigente,Licitación Pública Menor a 100 UTM,SERVICIO DE SALUD NUBLE,Servicio de Salud,Región del Maule ,Talca,600000.0,CLP,2026-06-02T15:59:12.157,2026-06-15T17:00:00,2026.0,6.0,Jun,5,,1.0,,535.0,,
1077204-5-L126,"PROYECTO AMPLIACIÓN CONSULTORIO ETAPA 1, HOSPITAL COMUNITARIO DE SALUD FAMILIAR DE YUNGAY, COMUNA DE YUNGAY, REGIÓN DE ÑUBLE","Las presentes Bases Técnicas o Términos de Referencia (TTRR) se refiere al Patrocinio Profesional de la Obra y Recepción Municipal, además de las Visitas a Terreno que se deben realizar para el proyecto AMPLIACIÓN CONSULTORIO ETAPA 1, HOSPITAL COMUNITARIO DE SALUD FAMILIAR DE YUNGAY, COMUNA DE YUNGAY.

El servicio comprenderá la realización de visitas a terreno, inspección visual de sello de fundación, inspección visual y V°B° a ejecución de partidas de estructura, tales como fundaciones, estruc","Servicios basados en ingeniería, ciencias sociales y tecnología de la información",Publicada,Vigente,Licitación Pública Menor a 100 UTM,SERVICIO DE SALUD NUBLE,Servicio de Salud,Región del Maule ,Talca,750000.0,CLP,2026-06-09T16:35:48.303,2026-06-18T16:00:00,2026.0,6.0,Jun,8,,1.0,,535.0,,
1077204-6-L126,"PATROCINIO PROFESIONAL Y VISITA A TERRENO INGENIERO CIVIL EN OBRAS CIVILES, PROYECTO AMPLIACIÓN LABORATORIO HOSPITAL COMUNITARIO DE SALUD FAMILIAR DE COELEMU.","El servicio comprenderá la realización de visitas a terreno, inspección visual de sello de fundación, inspección visual y V°B° a ejecución de partidas de estructura, tales como fundaciones, sobrecimientos, losas, estructuras metálicas, etc., a convenir con el mandante. Junto a lo anterior, se deberá considerar dentro del servicio el patrocinio profesional para la solicitud de Recepción Municipal Definitiva al término de las obras.","Servicios basados en ingeniería, ciencias sociales y tecnología de la información",Publicada,Vigente,Licitación Pública Menor a 100 UTM,SERVICIO DE SALUD NUBLE,Servicio de Salud,Región del Maule ,Talca,750000.0,CLP,2026-06-09T16:45:50.343,2026-06-18T16:00:00,2026.0,6.0,Jun,8,,1.0,,535.0,,
1077499-4-LP26,LI CONVENIO SUMINISTRO ALOJAMIENTO III FR 2026-509,"Las presentes Bases Administrativas tienen por objeto contratar, mediante la modalidad de Convenio 
de Suministro, servicios de alojamiento en hoteles en la ciudad de Iquique, los cuales deberán incluir 
desayuno y cena, destinados al personal médico y de apoyo que participará en los operativos médicos 
a realizarse en la Región de Tarapacá, con la finalidad de contribuir a la resolución de listas de espera 
GES y No GES, así como al fortalecimiento de la red asistencial. ","Servicios de Viajes, alimentación, alojamiento y entretenimiento",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD IQUIQUE,Servicio de Salud,Región de Tarapacá  ,Iquique,,CLP,2026-06-09T12:25:37.25,2026-06-19T15:00:00,2026.0,6.0,Jun,9,,1.0,SERVICIO DE SALUD TARAPACÁ,2407.0,,
1077908-3-LP26,SERV. SUMN. DE GASES CLINICOS MEDICINALES,"PROPUESTA PÚBLICA N°072026 “SERVICIO DE SUMINISTRO DE GASES CLÍNICOS MEDICINALES PARA EL CENTRO ONCOLÓGICO DEL NORTE”.
El objetivo de la presente licitación es asegurar la disponibilidad continua, segura y oportuna de gases clínicos medicinales necesarios para la atención de pacientes del Centro Oncológico del Norte.
Lo anterior, con el propósito de:
•	Asegurar la continuidad operativa de las prestaciones clínicas, especialmente aquellas que requieren soporte respiratorio, anestesia y manejo del dolor.
•	Garantizar condiciones de seguridad en el suministro, almacenamiento y utilización de gases clínicos.
•	Disponer de un servicio confiable que permita una adecuada gestión del abastecimiento, evitando quiebres de stock.
•	Resguardar la seguridad de pacientes, funcionarios e instalaciones frente a eventuales interrupciones del suministro.",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,CENTRO ONCOLOGICO DEL NORTE,Otros organismos,Región de Antofagasta ,Antofagasta,75000000.0,CLP,2026-06-05T10:01:00,2026-06-25T09:00:00,2026.0,6.0,Jun,15,,8.0,CENTRO ONCOLOGICO DEL NORTE ,36.0,,
1077908-4-LP26,CASA ACOGIDA HOSPT. PARA PACIENTES NO AUTOVALENTES,"PROPUESTA PÚBLICA N°082026 - SERVICIO DE CASA DE ACOGIDA HOSPITALARIA PACIENTES NO AUTOVALENTES EN ANTOFAGASTA PARA EL CENTRO ONCOLOGICO DEL NORTE. 
La presente propuesta tiene como objeto licitar la adquisición del Servicio de alojamiento, alimentación y traslado, de una casa de acogida, para pacientes no autovalentes y sus acompañantescuidadores de apoyo, beneficiarios de FONASA, los cuales vengan derivados de otras localidades de la Red de Salud Pública de la región o de otras regiones de la Macrozona Norte I, II, III y XV, que requieran tratamiento de Radioterapia, Braquiterapia yo Quimioterapia, prestado por el Centro Oncológico del Norte, y que no cuenten con alojamiento en la ciudad, ello de acuerdo con las características técnicas solicitadas del servicio, a través de la Unidad de Atención Social del Centro Oncológico del Norte, salvo casos excepcionales que sean de la ciudad de Antofagasta y requieran de este servicio.

El servicio ofertado debe ser brindado de lunes a domingo incluyendo feriados, y contemplar alojamiento, traslado y alimentación para el paciente.

Además, deben considerar traslados de URGENCIA a Centros médicos en jornadas diurnas y nocturnas, a pacientes cuando se requiera o exista dicha necesidad, o bien se debe llamar al SAMU, si el paciente no se encuentra clínicamente estable, traslados de todos los pacientes que requieran tratamiento ambulatorio en la Unidad de Emergencia, conforme a la indicación del médico tratante, esta indicación podrá provenir de un Oncólogo, Radioterapeuta yo Médico Internista y de aquellos que deban acudir al establecimiento por tratamientos en  extensiones horarias en días hábiles, sábado, domingos y festivos.","Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,CENTRO ONCOLOGICO DEL NORTE,Otros organismos,Región de Antofagasta ,Antofagasta,256500000.0,CLP,2026-06-05T15:25:20.49,2026-06-25T12:00:00,2026.0,6.0,Jun,15,,1.0,CENTRO ONCOLOGICO DEL NORTE ,36.0,,
1078177-30-LE26,ADQUISICIÓN DE TÓNER PARA LAS IMPRESORAS DE LA ZONA DE CARABINEROS ARAUCANÍA,"La Zona Carabineros Araucanía, ha elaborado la presente Bases de Licitación, la que contiene todos los requerimientos para materializar la ADQUISICIÓN DE TÓNER PARA LAS UNIDADES DEPENDIENTES DE LA ZONA DE CARABINEROS ARAUCANÍA.

En las presente Bases de Licitación, se establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes en todas y cada una de las partes que conformen su oferta. 

Asimismo, todo gasto que genere alguna tramitación y/o certificación, deberá ser financiado por parte del proveedor.
","Equipos, accesorios y suministros de oficina",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,53812990.0,CLP,2026-06-03T17:33:27.903,2026-06-15T16:00:00,2026.0,6.0,Jun,5,,1.0,FISCAL ,3386.0,,
1078177-31-LE26,ADQUISICION DE SERVICIO DE CAMBIO DE VENTANAS PARA LA ZONA DE CARABINEROS ARAUCANÍA.,"La Zona Carabineros Araucanía, ha elaborado la presente Bases de Licitación, la que contiene todos los requerimientos para materializar el ADQUISICIÓN DE SERVICIO DE CAMBIO DE VENTANAS PARA LA ZONA DE CARABINEROS ARAUCANIA. considerando además que se realizara una VISITA A TERRENO, con la finalidad de que los oferentes puedan ver en terreno para la correcta realización del servicio.

En las presente Bases de Licitación, se establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes en todas y cada una de las partes que conformen su oferta. 

Asimismo, todo gasto que genere alguna tramitación y/o certificación, deberá ser financiado por parte del proveedor.

",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,60000000.0,CLP,2026-06-03T12:48:45.103,2026-06-15T16:00:00,2026.0,6.0,Jun,5,,1.0,FISCAL ,3386.0,,
1078177-32-LE26,ADQUISICIÓN DE REPUESTOS PARA 21 MOVILES DE CARGO DE LA ZONA CARABINEROS ARAUCANIA,"ADQUISICIÓN DE REPUESTOS PARA 21 MOVILES, DE CARGO DE LA ZONA CARABINEROS ARAUCANIA",Vehículos y equipamiento en general,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,30000000.0,CLP,2026-06-09T17:13:04.83,2026-06-19T17:44:00,2026.0,6.0,Jun,9,,1.0,FISCAL ,3386.0,,
1078177-33-LE26,ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN PARA DIFERENTES UNIDADES Y DESTACAMENTOS DEPENDIENTES DE LA PREFECTURA VILLARRICA,"La Zona Carabineros Araucanía, ha elaborado la presente Bases de Licitación, la que contiene todos los requerimientos para materializar la ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN PARA LAS UNIDADES DEPENDIENTES DE LA PREFECTURA VILLARRICA.

En las presente Bases de Licitación, se establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes en todas y cada una de las partes que conformen su oferta. 

Asimismo, todo gasto que genere alguna tramitación y/o certificación, deberá ser financiado por parte del proveedor.
",Artículos de fabricación y producción,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,22600000.0,CLP,2026-06-05T13:28:00.32,2026-06-15T16:00:00,2026.0,6.0,Jun,5,,1.0,FISCAL ,3386.0,,
1078177-34-LE26,ADQUISICIÓN DE SERVICIOS DE DESABOLLADURA Y PINTURA PARA EL AP-2800 Z-10079 Z-10089 Y RP-6186 DE CARGO DE LA ZONA CARABINEROS ARAUCANIA,ADQUISICIÓN DE SERVICIOS DE DESABOLLADURA Y PINTURA PARA EL AP-2800 Z-10079 Z-10089 Y RP-6186 DE CARGO DE LA ZONA CARABINEROS ARAUCANIA,Vehículos y equipamiento en general,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,30000000.0,CLP,2026-06-09T16:17:50.783,2026-06-19T18:00:00,2026.0,6.0,Jun,9,,1.0,FISCAL,3386.0,,
1078177-35-LE26,ADQUISICIÓN DE INSUMOS REPUESTOS Y ACCESORIOS COMPUTACIONALES Y MATERIALES DE CONSTRUCCIÓN Y OTROS PARA LA ZONA CARABINEROS ARAUCANÍA,"La Zona Carabineros Araucanía, ha elaborado la presente Bases de Licitación, la que contiene todos los requerimientos para materializar la ADQUISICIÓN DE INSUMOS REPUESTOS Y ACCESORIOS COMPUTACIONALES, MATERIALES DE CONSTRUCCIÓN Y OTROS PARA LA ZONA DE CARABINEROS ARAUCANÍA.

En las presente Bases de Licitación, se establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes en todas y cada una de las partes que conformen su oferta. 

Asimismo, todo gasto que genere alguna tramitación y/o certificación, deberá ser financiado por parte del proveedor.
",Maquinaria para generación y distribución de energía,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,31000000.0,CLP,2026-06-09T11:26:52.29,2026-06-19T16:00:00,2026.0,6.0,Jun,9,,1.0,FISCAL ,3386.0,,
1078177-36-LE26,ADQUISICIÓN DE BATERIAS GRUPOS ELECTRÓGENOS PARA LA ZONA CARABINEROS ARAUCANÍA,"La Zona Carabineros Araucanía, ha elaborado la presente Bases de Licitación, la que contiene todos los requerimientos para materializar la ADQUISICIÓN DE BATERÍAS PARA GRUPOS ELECTRÓGENOS DEPENDIENTE DE LA ZONA DE CARABINEROS ARAUCANÍA.

En las presente Bases de Licitación, se establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes en todas y cada una de las partes que conformen su oferta. 

Asimismo, todo gasto que genere alguna tramitación y/o certificación, deberá ser financiado por parte del proveedor.
",Maquinaria para generación y distribución de energía,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de la Araucanía ,Temuco,17949960.0,CLP,2026-06-10T11:58:48.653,2026-06-22T16:00:00,2026.0,6.0,Jun,12,,1.0,FISCAL ,3386.0,,
1079445-29-LE26,ADQ. KIT DE EMERGENCIAS ANTE CASTASTROFES ZONA MAG,ADQ. KIT DE EMERGENCIAS ANTE CATASTROFES PARA LA ZONA MAGALLANES,Artículos de fabricación y producción,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Magallanes y de la Antártica,Cabo de Hornos,9268800.0,CLP,2026-06-03T11:21:44.78,2026-06-11T17:34:00,2026.0,6.0,Jun,1,,1.0,ZONA CARABINEROS MAGALLANES,3386.0,,
1079445-30-LE26,ADQ. INSTALACION PANDERETA RIO LOS CIERVOS,ADQUISICION INTALACION PANDERETAS PARA CIERRE PERIMETRAL DEL COMPLEJO POLICIAL RIOD E LOS SIERVOS,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Magallanes y de la Antártica,Cabo de Hornos,9700285.0,CLP,2026-06-08T09:15:33.453,2026-06-18T16:38:00,2026.0,6.0,Jun,8,,1.0,FISCAL,3386.0,,
1079445-31-LE26,ADQ. RECARGA BIDONES DE AGUA PURIFICADA ZONA MAGAL,ADQ. RECARGA BIDONES DE AGUA PURIFICADA ZONA MAGALLANES,"Alimentos, bebidas y tabaco",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Magallanes y de la Antártica,Cabo de Hornos,18634198.0,CLP,2026-06-08T10:32:04.173,2026-06-18T17:44:00,2026.0,6.0,Jun,8,,1.0,FISCAL,3386.0,,
1079445-33-LE26,ADQ. DE CURSOS 3 CURSOS PARA PERSONAL DE PREF. MAG,ADQ. DE CURSO PATRON DE NAVE MENOR; CURSO MAQUINISTA NAVE MENOR; CURSO MANTENCION MOTORES Y GRUPO ELECTROGENO PARA LA ZONA MAGALLANES,"Educación, formación, entrenamiento y capacitación",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Magallanes y de la Antártica,Cabo de Hornos,18055500.0,CLP,2026-06-08T13:30:00,2026-06-18T13:22:00,2026.0,6.0,Jun,8,,1.0,FISCAL,3386.0,,
1079486-13-LE26,ADQ. MOBILIARIO CUARTELES ZONA ATACAMA,Adquisición de mobiliario para el bienesttar del personal de las unidades  dependientes de la Zona de Crabineros Atacama.,Muebles y mobiliario,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región Metropolitana de Santiago,Copiapó,,CLP,2026-05-29T17:29:02.58,2026-06-12T18:00:00,2026.0,6.0,Jun,2,,4.0,fiscal,3386.0,,
1079486-14-LE26,ADQUISICIÓN DE TONER Y TINTAS PARA LA ZONA ATACAMA,"ADQUISICIÓN DE TONER Y TINTAS PARA LA ZONA ATACAMA
","Equipos, accesorios y suministros de oficina",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Atacama ,Copiapó,,CLP,2026-06-01T17:55:40.653,2026-06-15T18:00:00,2026.0,6.0,Jun,5,,1.0,FISCAL,3386.0,,
1079486-15-LE26,ADQ.  MANTENCION VEHICULO POLICIAL  BL-656,"SERVICIOS DE MANTENCIÓN Y REPARACIÓN DE VEHÍCULO POLICIAL BL-656
 DE CARGO DE 5TA. COMISARIA C.O.P.  ATACAMA.",Vehículos y equipamiento en general,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Atacama ,Copiapó,,CLP,2026-06-04T17:57:56.663,2026-06-18T18:00:00,2026.0,6.0,Jun,8,,1.0,FISCAL,3386.0,,
1079505-17-LE26,SERVICIO DE MANTENCIÓN POR KILOMETRAJE Y REPARACION DEL PARQUE VEHICULAR MARCA NISSAN FORD KIA SSANGYONG JMC Y FIAT DE LA ZONA COQUIMBO.,"SERVICIO DE MANTENCIÓN POR KILOMETRAJE Y REPARACION DEL PARQUE VEHICULAR MARCA NISSAN FORD KIA SSANGYONG JMC DODGE Y FIAT DE LA ZONA COQUIMBO.
",Vehículos y equipamiento en general,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Coquimbo ,La Serena,,CLP,2026-06-10T16:51:27.653,2026-06-22T15:30:00,2026.0,6.0,Jun,12,,1.0,,3386.0,,
1079516-15-LE26,ADQ. DE LUBRICANTES Y QUIMICOS PARA EL AREA TALLER ZONAL,ADQ. DE LUBRICANTES Y QUIMICOS PARA EL AREA TALLER ZONAL,"Combustibles, lubricantes y anticorrosivos",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Valparaíso ,Santo Domingo,,CLP,2026-06-04T16:41:29.567,2026-06-16T15:05:00,2026.0,6.0,Jun,6,,2.0,SECCION FINANZAS DEAOPERPOL ,3386.0,,
1079516-21-LE26,ADQ. MATERIALES Y UTILES QUIRURGICOS LABOCAR VALPARAISO,"ADQ. MATERIALES Y UTILES QUIRURGICOS LABOCAR VALPARAISO, CONFORME A REQUERIMIENTO ANEXO N°3 Y A OFERTA A PRESENTAR EN ANEXO N""2.",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Valparaíso ,Santo Domingo,21102243.0,CLP,2026-06-08T15:22:09.683,2026-06-18T14:00:00,2026.0,6.0,Jun,8,,4.0,FODOS FISCALES,3386.0,,
1079516-22-LE26,ADQ. PRODUCTOS QUIMICOS LABOCAR VALPARAISO,"ADQ. PRODUCTOS QUIMICOS LABOCAR VALPARAISO, CONFORME A REQUERIMIENTO Y CARACTERISTICAS ANEXO N°3 Y A LA OFERTA PRESENTADA EN  ANEXO N°2.",Equipamiento para laboratorios,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION DE LOGISTICA DE CARABINEROS,Carabineros,Región de Valparaíso ,Santo Domingo,19000000.0,CLP,2026-06-08T15:24:38.787,2026-06-18T14:00:00,2026.0,6.0,Jun,8,,6.0,FODOS FISCALES,3386.0,,
